eduroam;1670.00;16881.00;949.00;2022-04-03 07:35:00;983.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:40:00;981.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:45:00;984.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:50:00;997.0
eduroam;1670.00;16881.00;949.00;2022-04-03 07:55:00;1004.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:00:00;1013.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:05:00;1024.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:10:00;1044.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:15:00;1055.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:20:00;1058.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:25:00;1074.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:30:00;1105.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:35:00;1118.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:40:00;1104.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:45:00;1114.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:50:00;1129.0
eduroam;1670.00;16881.00;949.00;2022-04-03 08:55:00;1168.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:00:00;1196.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:05:00;1208.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:10:00;1222.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:15:00;1239.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:20:00;1286.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:25:00;1322.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:30:00;1357.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:35:00;1387.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:40:00;1419.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:45:00;1444.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:50:00;1463.0
eduroam;1670.00;16881.00;949.00;2022-04-03 09:55:00;1497.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:00:00;1515.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:05:00;1560.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:10:00;1602.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:15:00;1600.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:20:00;1625.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:25:00;1659.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:30:00;1661.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:35:00;1678.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:40:00;1710.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:45:00;1734.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:50:00;1752.0
eduroam;1670.00;16881.00;949.00;2022-04-03 10:55:00;1797.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:00:00;1834.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:05:00;1864.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:10:00;1899.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:15:00;1902.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:20:00;1920.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:25:00;1946.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:30:00;1997.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:35:00;2025.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:40:00;2036.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:45:00;2065.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:50:00;2077.0
eduroam;1670.00;16881.00;949.00;2022-04-03 11:55:00;2073.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:00:00;2064.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:05:00;2114.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:10:00;2101.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:15:00;2111.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:20:00;2143.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:25:00;2176.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:30:00;2174.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:35:00;2188.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:40:00;2171.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:45:00;2174.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:50:00;2190.0
eduroam;1670.00;16881.00;949.00;2022-04-03 12:55:00;2226.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:00:00;2274.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:05:00;2291.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:10:00;2281.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:15:00;2267.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:20:00;2263.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:25:00;2321.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:30:00;2305.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:35:00;2311.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:40:00;2328.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:45:00;2336.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:50:00;2360.0
eduroam;1670.00;16881.00;949.00;2022-04-03 13:55:00;2376.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:00:00;2388.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:05:00;2432.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:10:00;2441.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:15:00;2452.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:20:00;2480.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:25:00;2517.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:30:00;2536.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:35:00;2535.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:40:00;2552.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:45:00;2567.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:50:00;2584.0
eduroam;1670.00;16881.00;949.00;2022-04-03 14:55:00;2600.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:00:00;2616.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:05:00;2626.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:10:00;2658.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:15:00;2653.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:20:00;2672.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:25:00;2710.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:30:00;2716.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:35:00;2705.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:40:00;2708.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:45:00;2707.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:50:00;2731.0
eduroam;1670.00;16881.00;949.00;2022-04-03 15:55:00;2730.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:00:00;2727.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:05:00;2718.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:10:00;2714.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:15:00;2701.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:20:00;2685.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:25:00;2680.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:30:00;2655.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:35:00;2665.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:40:00;2668.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:45:00;2661.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:50:00;2631.0
eduroam;1670.00;16881.00;949.00;2022-04-03 16:55:00;2621.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:00:00;2641.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:05:00;2658.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:10:00;2621.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:15:00;2610.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:20:00;2598.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:25:00;2568.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:30:00;2538.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:35:00;2502.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:40:00;2494.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:45:00;2467.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:50:00;2462.0
eduroam;1670.00;16881.00;949.00;2022-04-03 17:55:00;2434.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:00:00;2413.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:05:00;2375.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:10:00;2378.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:15:00;2316.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:20:00;2255.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:25:00;2242.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:30:00;2192.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:35:00;2182.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:40:00;2191.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:45:00;2184.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:50:00;2185.0
eduroam;1670.00;16881.00;949.00;2022-04-03 18:55:00;2138.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:00:00;2118.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:05:00;2110.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:10:00;2049.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:15:00;2008.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:20:00;1991.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:25:00;1971.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:30:00;1920.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:35:00;1856.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:40:00;1815.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:45:00;1788.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:50:00;1773.0
eduroam;1670.00;16881.00;949.00;2022-04-03 19:55:00;1737.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:00:00;1715.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:05:00;1689.0
eduroam;1670.00;16881.00;949.00;2022-04-03 20:10:00;1686.0
