apa11-kbb,2,1
apa02-0yq,0,0
apa01-kak,13,3
apa15-2mt,0,0
apa05-0a8,4,2
apa07-4ag,0,0
apa04-0uf,0,0
apa09-0bd,2,2
apa01-kbc,3,3
apa03-1bi,12,2
apa12-1b1,0,0
apa14-0qw,0,0
apa01-kbu,1,1
apa06-0mv,11,2
apa03-kw3,0,0
apa06-0bh,2,1
apa09-2bh,3,2
apa09-kbh,0,0
apa03-2wq,0,0
apa05-0w0,8,4
apa07-0aj,2,2
apa12-2mt,1,1
apa05-0w1,9,4
apa08-3at,2,2
apa11-1zb,4,3
apa16-0jo,0,0
apa04-3bc,5,2
apa16-2bd,4,3
apa14-2mf,1,1
apa19-1zb,8,3
apa07-2b4,0,0
apa01-ku4,1,1
apa04-4ag,0,0
apa02-2w3,2,1
apa16-0w6,1,1
apa02-0a8,2,2
apa01-kws,1,1
apa03-0u4,1,1
apa03-1bg,1,1
apa02-0bl,8,3
apa01-1w7,1,1
apa07-3mf,1,1
apa02-2j8,2,2
apa03-zbm,3,2
apa21-1at,0,0
apa14-2ah,1,1
apa03-2w7,1,1
apa15-0w6,1,1
apa18-1at,0,0
apa28-kbb,2,1
apa04-0qy,24,4
apa04-2be,8,3
apa01-1fa,3,3
apa10-1bd,4,3
apa05-1mq,2,2
apa04-1w1,2,2
apa01-6ed,0,0
apa08-3w1,0,0
apa04-1mp,3,3
apa13-0uh,1,1
apa06-1bc,35,3
apa11-0m1,0,0
apa01-1mm,2,2
apa01-0zm,2,2
apa02-1mn,2,2
apa04-3xa,3,3
apa01-3ba,2,1
apa02-kw2,7,2
apa02-2mb,0,0
apa02-1u4,1,1
apa01-4ac,0,0
apa05-1w3,1,1
apa08-kbb,0,0
apa01-0xa,1,1
apa02-2ua,2,1
apa02-2wq,0,0
apa12-3at,0,0
apa08-6ad,1,1
apa02-1aw,4,2
apa02-1qe,3,2
apa01-4wq,0,0
apa01-1af,2,2
apa02-zb1,3,2
apa03-2uf,9,3
apa03-2aq,3,2
apa11-2ah,2,2
apa04-kbd,0,0
apa20-3at,0,0
apa01-kbi,0,0
apa36-0ez,0,0
apa06-1wq,0,0
apa13-0jo,1,1
apa01-3mq,0,0
apa06-1z2,7,3
apa06-zbm,0,0
apa16-1m1,0,0
apa01-kaw,0,0
apa17-kbb,0,0
apa01-km7,0,0
apa01-0ak,2,2
apa02-kb4,2,2
apa03-1mm,2,2
apa05-2qs,2,2
apa05-1q0,2,1
apa01-0mz,0,0
apa04-2w0,0,0
apa01-1fz,2,2
apa02-2me,0,0
apa03-2ua,3,2
apa04-4mf,6,2
apa03-0be,5,3
apa08-0w2,0,0
apa08-4b4,3,1
apa02-0ql,2,2
apa03-6fa,0,0
apa01-3ug,0,0
apa22-0ez,0,0
apa06-2ah,1,1
apa02-kql,1,1
apa03-1uh,0,0
apa02-1a1,2,2
apa04-1ed,0,0
apa01-2j8,3,2
apa05-0bd,3,3
apa02-4wq,0,0
apa01-0j4,3,3
apa04-4b4,1,1
apa02-0uf,0,0
apa13-0mp,10,6
apa03-5ac,1,1
apa07-0bn,9,3
apa05-2mf,0,0
apa15-3m1,0,0
apa19-0jo,0,0
apa02-2a0,0,0
apa17-3mf,0,0
apa11-0q2,0,0
apa05-1ue,10,2
apa04-1mv,10,2
apa02-0ju,1,1
apa06-0mm,0,0
apa04-1w3,2,2
apa13-3m1,0,0
apa01-3mv,7,2
apa04-kjc,0,0
apa22-2at,2,1
apa01-1wq,1,1
apa02-0p9,2,2
apa02-0jq,2,2
apa02-1qu,4,1
apa02-0xa,4,3
apa03-2u4,2,1
apa01-kbn,4,2
apa03-1mp,0,0
apa03-kbb,2,2
apa16-kbb,0,0
apa05-2b1,6,3
apa01-2zr,8,3
apa01-3bb,9,2
apa14-1mq,0,0
apa04-1uf,0,0
apa09-0aj,3,3
apa12-3mq,3,2
apa01-3w0,1,1
apa03-1qo,0,0
apa14-2m1,0,0
apa03-2mq,0,0
apa08-1uh,0,0
